MAC Address,Vendor,IP Address,Protocol,Port,First Seen,Last Seen,Packet Count
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,63788,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,63808,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,63832,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,63850,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64062,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64080,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64181,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64255,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64332,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64456,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64543,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64597,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64768,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64808,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64835,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64857,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,64863,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65007,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65049,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65126,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65132,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65285,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65436,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.12,UDP,65482,1550996526.369975,1551008526.702909,267
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,TCP,49586,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,TCP,55718,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,TCP,64590,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,TCP,64591,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,TCP,64679,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,TCP,65356,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49238,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49262,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49338,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49368,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49385,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49445,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49452,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49514,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49596,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49668,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49745,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49770,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49812,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49836,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49881,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49930,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,49976,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50010,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50014,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50025,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50116,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50137,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50143,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50204,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50213,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50437,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50549,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50580,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50593,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50648,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50671,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50821,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50825,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50841,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50859,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50912,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,50913,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51164,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51300,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51308,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51309,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51323,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51380,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51454,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51547,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51575,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51585,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51594,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51596,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51644,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51726,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51816,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51871,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,51921,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52081,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52158,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52198,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52246,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52250,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52288,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52368,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52371,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52513,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52667,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52711,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52773,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52795,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52941,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,52989,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53210,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53274,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53353,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53406,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53483,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53630,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53682,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53716,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53913,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53973,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,53980,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54144,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54172,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54326,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54566,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54595,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54596,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54659,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54811,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54826,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54884,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54943,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54988,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,54996,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55184,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55215,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55236,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55308,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55451,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55490,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55504,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55505,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55516,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55530,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55766,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55828,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55865,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,55930,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56013,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56018,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56041,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56111,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56222,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56414,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56504,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56803,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56861,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56904,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,56989,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57113,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57136,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57152,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57176,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57274,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57293,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57321,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57324,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57359,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57366,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57414,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57542,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57579,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57589,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57604,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57630,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57637,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57687,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57710,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57720,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57726,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57836,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57842,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57865,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57891,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57898,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57964,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57979,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,57995,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58003,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58109,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58134,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58193,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58342,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58376,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58386,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58422,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58424,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58489,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58514,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58556,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58607,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58625,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58650,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58681,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58702,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58728,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58903,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58918,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,58973,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59077,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59082,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59117,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59175,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59224,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59378,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59413,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59468,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59590,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59595,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59765,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59781,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59840,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59846,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59859,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59941,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,59979,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60036,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60048,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60062,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60097,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60128,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60207,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60233,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60289,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60523,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60547,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60561,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60773,1550996528.717053,1551008499.031081,318
58:bf:ea:be:b3:80,"Cisco Systems, Inc",10.47.178.13,UDP,60793,1550996528.717053,1551008499.031081,318
